address,Time of first deposit on Arbitrum mainnet,Amount of first deposit on Arbitrum mainnet,Last transaction time on Arbitrum mainnet,,,,,,,,,,,,,,,,,,,,,,
0xec452dfcd13d687391c7a6e2d0504908a409b4da,2023-07-24 08:03:41.000 UTC,0.03,2023-10-03 09:17:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x79965c51264568d68c4888fc79f7da046fd772b4,2023-07-24 08:03:52.000 UTC,0.03,2023-10-03 09:17:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd9c6a23c30f0188f8eccc7490c56bd8e0dc86ad3,2023-07-24 08:04:03.000 UTC,0.03,2023-10-03 09:19:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3bcb59fa291ed065281bdaccfde28ea5b272e884,2023-07-24 08:04:20.000 UTC,0.03,2023-10-03 09:17:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x91d486ee5e4d13f383e48cb13f6e71de571b2ed3,2023-07-24 08:09:38.000 UTC,0.03,2023-10-03 09:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x98b01aa34d680635b59545a6a09f519aab588f0d,2023-07-24 08:09:54.000 UTC,0.03,2023-10-03 09:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7141800f33d02e0752e54c570d5d6e41ed288179,2023-07-24 08:10:13.000 UTC,0.03,2023-10-03 09:57:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb91d39596cd2adb2dcba13e21eeb2d502f4365a1,2023-07-24 08:10:31.000 UTC,0.03,2023-10-03 09:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3b760a0a5926a737d623e36135066ffabeb7f1dc,2023-07-24 08:10:51.000 UTC,0.03,2023-10-03 10:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1bb15652f7e416843999f02f992dac7662df8557,2023-07-24 08:11:01.000 UTC,0.03,2023-10-03 10:01:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0f82d60edc63601b20d73ffbd969995a7a2f185f,2023-07-24 08:11:13.000 UTC,0.03,2023-10-03 10:00:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3d14fb11861207b9945fbc7cce1e3f5fe0b069dd,2023-07-24 08:11:37.000 UTC,0.03,2023-10-03 10:00:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5d9510faf46bd16c4174c677c880c28768601b46,2023-07-24 08:11:54.000 UTC,0.03,2023-10-03 10:00:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x38e94b0f3c3f2326e26eb52fccef679ef29bd433,2023-07-24 08:17:14.000 UTC,0.03,2023-12-02 11:12:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0126ac242ed4ceccb57067686ab0a1e4727d3051,2023-07-24 08:17:35.000 UTC,0.03,2023-10-03 10:07:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x61da56220cd46ea2ead272ddda1f2d5cccb8bc2c,2023-07-24 08:18:05.000 UTC,0.03,2023-10-03 10:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x486ac29c85ffa704326f4cf60f1c327b1d70450a,2023-07-24 08:18:29.000 UTC,0.03,2023-10-03 10:07:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4e81dd9c8f5121aff1399d112aefce1bc9dad772,2023-07-24 08:18:51.000 UTC,0.03,2023-10-03 10:17:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x59a5f0f33fb12e8dec95480e476eb05209797357,2023-07-24 08:19:12.000 UTC,0.03,2023-10-03 10:17:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf9fdbb0be9428742e9be9a6baed7691a901422c7,2023-07-24 08:19:31.000 UTC,0.03,2023-10-03 10:17:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x038f0eea2306b0cf8b357437fb1a3fe3f2c8581b,2023-07-24 08:19:51.000 UTC,0.03,2023-10-03 10:18:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb10c322a171800af563e9ba831d5f62775399120,2023-07-24 08:20:23.000 UTC,0.03,2023-10-03 10:17:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe86148ed1e8f376192cef7d675b86ee5465a19bc,2023-07-24 08:23:30.000 UTC,0.03,2023-10-03 10:22:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x17aad8091d25ed1dac954e8af95488b1f77556a2,2023-07-24 08:23:50.000 UTC,0.03,2023-10-03 10:22:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7b5291cc080a2946fc6b660fea915fe0d74e78ac,2023-07-24 08:24:05.000 UTC,0.03,2023-10-03 10:22:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6fbcb0a2aa83ff5ab76f8a7482acbabd6b59da88,2023-07-24 08:24:39.000 UTC,0.03,2023-10-03 10:22:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8b06ebf3a4f63fd8e9035e4139dce56f6d5f5a31,2023-07-24 08:27:13.000 UTC,0.03,2023-10-03 11:19:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd3c4e2fe2ce8d777527b5d140869ebace2216ced,2023-07-24 08:27:57.000 UTC,0.03,2023-10-03 11:19:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x62798e96b9ab25f83c5379717a9efc6d2b1b47ff,2023-07-24 08:28:40.000 UTC,0.03,2023-10-03 11:19:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3b222646f199c3609fffec18c6938184816b6b88,2023-07-24 08:50:16.000 UTC,0.03,2023-10-03 11:27:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xda3072b630299759610ce2bdd22a57aac81b8447,2023-07-24 08:50:30.000 UTC,0.03,2023-10-03 11:27:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x07cb128ceb2789beda30635967375e75351f3fb3,2023-07-24 08:50:39.000 UTC,0.03,2023-10-03 11:27:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x499ab8f705226f960487aa4b8aa2147fc4a88cf3,2023-07-24 08:50:51.000 UTC,0.03,2023-10-03 11:27:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfb26375f7f3a8567a580777ea7333961eed65c37,2023-07-24 08:50:59.000 UTC,0.03,2023-10-03 11:31:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x794789ac2c2fea55b781ad31ff79e7a19b2809f7,2023-07-24 08:51:10.000 UTC,0.03,2023-10-03 11:31:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x46a934a5becaba5a5adcb6f95f449629bea6aa90,2023-07-24 08:51:21.000 UTC,0.03,2023-10-03 11:31:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd2234aaef9b779c361ad8cbf913e8900b66cb374,2023-07-24 08:51:30.000 UTC,0.03,2023-10-03 11:31:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x23a2f64e8e84e4994c2ce6cdf182cc779c2de3ec,2023-07-24 08:51:39.000 UTC,0.03,2023-10-03 11:31:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2ac512591c4476901ae8bc42e454369c1f3e8526,2023-07-25 03:10:06.000 UTC,0.03,2023-10-04 05:29:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4a98f814db4aab2431a19f12eb4b600862eac497,2023-07-25 03:10:18.000 UTC,0.03,2023-10-04 05:30:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x547f0b9f40f7fc78706c3310a6484c00f16ee65c,2023-07-25 03:10:34.000 UTC,0.03,2023-10-04 05:31:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc81d38f1643e2caf0a2cee5a17147051ee035394,2023-07-25 03:10:47.000 UTC,0.03,2023-10-04 05:28:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x85e9120d283b0b2a8bcef8aaacb7f2bb26fcbcd7,2023-07-25 03:11:02.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1a5e8865e52c4d8b1490504bf1b66db832f1a538,2023-07-25 03:11:14.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xeda56e3b4f2f88bfe910e9d09efa7f0416aa3715,2023-07-25 03:11:29.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x008c268934c1bf25ddc25f77e1502dea8cca7540,2023-07-25 03:11:41.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd6938e1855aea162adc0aaee8df75c5af965cfae,2023-07-25 03:11:54.000 UTC,0.03,2023-10-04 05:34:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf50eb55339c8296ce8b06adc801d6ceae341dba2,2023-07-25 05:41:35.000 UTC,0.03,2023-10-04 05:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdab49b791a946494754432d839e718616593fbc2,2023-07-25 05:41:51.000 UTC,0.03,2023-10-04 05:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xecd521eeb214275981255b52e2b176f161ff61c2,2023-07-25 05:42:15.000 UTC,0.03,2023-10-04 05:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb72c753fdaaea789276411d7f20e227503cba0b5,2023-07-25 05:42:32.000 UTC,0.03,2023-10-04 05:39:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x461637316ce0da0493d42c0c83687c602556f6c6,2023-07-25 05:42:51.000 UTC,0.03,2023-10-04 07:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9ea3ad6e6a8092baf283a76cb43d7446e019e6b2,2023-07-25 05:43:05.000 UTC,0.03,2023-10-04 07:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf8027279eb6097285c521d5e05c969b3ca802cdd,2023-07-25 05:43:29.000 UTC,0.03,2023-10-04 07:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2a53fba340b8181891086c48dac82c8e7377643e,2023-07-25 05:43:55.000 UTC,0.03,2023-10-04 07:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf090a656ba9cc5db07dbddadcdbda367ffdaf73a,2023-07-25 05:44:10.000 UTC,0.03,2023-10-04 07:00:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdb9ba6e48a2b216e1a58381c10141b842922472e,2023-07-25 06:11:10.000 UTC,0.03,2023-10-03 11:18:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2fc4366b6dc4c0ec28016eabf34e9e2e0af4c5f5,2023-07-26 04:10:03.000 UTC,0.03,2023-10-04 07:06:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3bd66ea6727b7eb3c11241bc8cb5be6b02b73226,2023-07-26 04:10:22.000 UTC,0.03,2023-10-04 07:07:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3723082806983e14a4c3875878a544d4fe0c2047,2023-07-26 04:10:37.000 UTC,0.03,2023-10-04 07:07:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x445f23be3746d3d45eea1ea2307c43e5c1647c02,2023-07-26 04:11:12.000 UTC,0.03,2023-10-04 07:06:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4019e3701e85bafd5d47342464a6ba409c913fdf,2023-07-26 04:11:42.000 UTC,0.03,2023-10-04 07:10:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x24da320c9b1d58b17603b02aa53587bb4e924669,2023-07-26 04:12:36.000 UTC,0.03,2023-10-04 07:10:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9304c653d1cfd1af4a033e4f977ac7a05ebcef6b,2023-07-26 04:12:52.000 UTC,0.03,2023-11-15 08:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7cf1bb2e58565da9fc802b0e3c0d03483a795337,2023-07-26 04:13:05.000 UTC,0.03,2023-10-04 07:10:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xaeb8688a7b5c57144a6b529b48002aade17dc8b8,2023-07-26 04:13:19.000 UTC,0.03,2023-10-04 07:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x59701cba889b284171031eddce06a6c7a0976847,2023-07-26 05:05:32.000 UTC,0.03,2023-10-03 11:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x191a9991e74a04eb70921fe999da679ff04aad28,2023-07-26 05:05:49.000 UTC,0.03,2023-10-03 11:41:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8e4c5a6c4c480e49f52c22d5d0543c2d5f7a586c,2023-07-26 05:06:18.000 UTC,0.03,2023-10-03 11:39:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x73eb965956d12e3d7987fadd61129396d0b90c8e,2023-07-26 05:06:50.000 UTC,0.03,2023-10-03 11:39:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0b6bb319c780f0e5e95a29015af561393e6b8f64,2023-07-26 05:07:20.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0b1c4b26978e88ae340ce2161782b4f0b912efa6,2023-07-26 05:08:11.000 UTC,0.03,2023-10-04 05:36:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbba1bb609ea99a52cd1e9b698b042c2134b25057,2023-07-26 05:08:57.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x73a85cf92bcca6397c99aab26202c97d9c995e22,2023-07-26 05:09:20.000 UTC,0.03,2023-10-04 05:36:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4a7b47276511ea379582e797967d91490eb60fcd,2023-07-26 05:09:38.000 UTC,0.03,2023-10-04 05:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0c798c3929f5657bd3e94eee29a65431c3724de0,2023-07-26 05:13:10.000 UTC,0.03,2023-10-04 05:41:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfc8d8110b3dad09d2543b1d56a306a888dad5318,2023-07-26 05:13:39.000 UTC,0.03,2023-10-04 05:41:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd7823702cdd322454582f397bee12d2a7853b520,2023-07-26 05:14:03.000 UTC,0.03,2023-10-04 05:41:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1323a1ec98bea1243cf361c6eb52b03cc41e9a73,2023-07-26 05:14:19.000 UTC,0.03,2023-10-04 12:46:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbf903416f8349cc6e456a3ca39bcbf3d365de9ef,2023-07-26 05:14:45.000 UTC,0.03,2023-10-04 05:46:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x749aed8f47b4f48fa7441e6fa8b73edfa2b13b18,2023-07-26 05:15:15.000 UTC,0.03,2023-10-04 05:46:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xee355ffaaf8ace3cd5be71d96d176be19090a172,2023-07-26 05:15:51.000 UTC,0.03,2023-10-04 05:46:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7cdd1eb5033ee2743ca755f474bb950b5f28a0ac,2023-07-26 05:16:21.000 UTC,0.03,2023-10-04 05:46:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xaf214f1d02c8562a23546f01ef28bc4eadc5c717,2023-07-26 05:17:03.000 UTC,0.03,2023-10-04 05:46:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8ccc0e5537ea591edc1c4bc7cb7720cb88d7b897,2023-07-26 05:23:07.000 UTC,0.03,2023-10-04 05:50:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x36a5ce062cd8f4ac8fd0e84bbf33fc45ad369214,2023-07-26 05:23:34.000 UTC,0.03,2023-10-04 05:50:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x32dc577abb7a354e4bcbaab19a0d80d7eaaa0f6c,2023-07-26 05:23:55.000 UTC,0.03,2023-10-04 05:50:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1050b5f8e29ccb4573ee0cfe6c7a4ef34ecb2bef,2023-07-26 05:24:24.000 UTC,0.03,2023-10-04 05:49:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x951a2754134b5c3ea0bb7554bd4816ffd7ba9b0c,2023-07-26 05:24:44.000 UTC,0.03,2023-10-04 12:52:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xcf37fa4775150638786df49be688b11c5de45121,2023-07-26 05:25:04.000 UTC,0.03,2023-10-04 12:52:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf86775c443305f8ff612e15d108df7ae243e3a5b,2023-07-26 05:25:24.000 UTC,0.03,2023-10-04 12:52:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf8034aff3bd32e0679267dda68e5e1417ddcd5be,2023-07-26 05:25:51.000 UTC,0.03,2023-10-04 12:52:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf3af21c79948b72df0591b8db8c8be4b6f55bf97,2023-07-26 05:26:07.000 UTC,0.03,2023-10-04 05:58:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4e5220dae69b61e36b1981d6444fdc166b70efc3,2023-07-27 02:50:57.000 UTC,0.03,2023-10-04 07:13:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd7696179a0f30abc240c1738042b2ee517265d06,2023-07-27 02:51:09.000 UTC,0.03,2023-10-04 07:13:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x22fc4c5549d011340fd0fd58f9485f4f0605cebe,2023-07-27 02:51:28.000 UTC,0.03,2023-10-04 07:13:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3433726a0a321d377b1ba62272bc8d1d22418718,2023-07-27 02:51:41.000 UTC,0.03,2023-10-04 07:12:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9813cda7ecaafe46fdb06f665a2482c198dc722e,2023-07-27 02:52:47.000 UTC,0.03,2023-10-04 07:18:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa7ae3f8a3d2fd18672d4d643ca079d33b8b0f814,2023-07-27 02:53:05.000 UTC,0.03,2023-10-04 07:18:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfcc4797ad4c1c582ad7b370bcfdb673f0694d0d3,2023-07-27 02:53:26.000 UTC,0.03,2023-10-04 07:18:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x25840a24d05c37ac7c7dc635a5f7845b8e8463e6,2023-07-27 02:54:02.000 UTC,0.03,2023-10-04 07:18:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x06c9cbb77e4f18ebd7862175812ff89e0dc1bc04,2023-07-27 02:54:26.000 UTC,0.03,2023-10-04 07:17:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc9e033bf42ca614b2e5f1907e31f2cbc31cef0de,2023-07-27 06:34:05.000 UTC,0.03,2023-10-04 07:22:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5edabc904a4fb47be67f5e22f1655785a43226b7,2023-07-27 06:34:29.000 UTC,0.03,2023-10-04 07:22:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xeff95736751203ee6bd25cb3e097d2baf5bfda0d,2023-07-27 06:34:40.000 UTC,0.03,2023-10-04 07:22:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbc30e0029d345f92ff10ef913803cb0ee7cb5eab,2023-07-27 06:34:52.000 UTC,0.03,2023-10-04 07:21:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xac9724095d0467712702feb8805f117449275262,2023-07-27 06:35:10.000 UTC,0.03,2023-10-04 07:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc1b05a82c426e2f505552016dbc882db99a182ed,2023-07-27 06:35:22.000 UTC,0.03,2023-10-04 07:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb4e9ca08991d83b531c8ff01d1ce0fcfa0df915b,2023-07-27 06:35:35.000 UTC,0.03,2023-10-04 07:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd3960677af3a29338f7336484018ca6c9061c9ff,2023-07-27 06:35:49.000 UTC,0.03,2023-10-04 07:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x73985795e305024d0ef08260e3b58af61705a939,2023-07-27 06:36:02.000 UTC,0.03,2023-10-04 07:25:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x23fa0b59bf3e0cdc50e0911dc05873b0a564dff1,2023-07-27 10:15:49.000 UTC,0.03,2023-10-06 02:37:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x698ac704c4db189ab4b87a602d5232e84abdf89d,2023-07-27 10:16:51.000 UTC,0.03,2023-10-06 02:36:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb719e6d08871439dc8e7cb7112921370613e9c83,2023-07-27 10:17:28.000 UTC,0.03,2023-10-06 02:36:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xde6d2b19b9933469de4d82cb7717f68d58efa801,2023-07-27 10:17:58.000 UTC,0.03,2023-10-06 02:35:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4847ccc22721ae26bbc766aee1f07b66ca8652d3,2023-07-27 10:19:03.000 UTC,0.03,2023-10-06 02:44:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3f6ed17fed0fe83d3b59d1bd84afce6638b39aad,2023-07-27 10:19:29.000 UTC,0.03,2023-10-06 02:44:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4e6657c3e37a01c0ba4e8784ef2ac4afbaed2d41,2023-07-27 10:19:56.000 UTC,0.03,2023-10-06 02:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1a5404623e18281297b94ce714c2f6eb3b5600cb,2023-07-27 10:20:16.000 UTC,0.03,2023-10-06 02:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb8f4e505b03f07b5a3d08ec2d69b06290fcce0e7,2023-07-27 10:20:35.000 UTC,0.03,2023-10-06 02:44:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfeedc60351301f50b2ad3a4eed340d01c6d9e466,2023-07-27 10:28:53.000 UTC,0.03,2023-10-06 02:50:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x787ffeef0edd4b2bef1852d802af1435a9512b5d,2023-07-27 10:29:14.000 UTC,0.03,2023-10-06 02:50:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4b9afda009f6636d78c2aa976303eda5a5a959e1,2023-07-27 10:29:32.000 UTC,0.03,2023-10-06 02:50:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x03a478fb56ef5a7517e7f34130a3b2cd2beeca8d,2023-07-27 10:29:58.000 UTC,0.03,2023-10-06 02:49:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x71f7d1f00954677080efbf16fb79b22f6651d399,2023-07-27 10:30:19.000 UTC,0.03,2023-10-06 02:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe93da50e95b81136b7df060ee93251f750bab8b8,2023-07-27 10:30:39.000 UTC,0.03,2023-10-06 02:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe3dd398c70723621e7e8da538bc0f7c3dddcb780,2023-07-27 10:31:00.000 UTC,0.03,2023-10-06 02:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x30c34c56cee7cb4544ac60ca00cc01eab5b31e56,2023-07-27 10:31:31.000 UTC,0.03,2023-10-06 02:57:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x44b1f1f775274c0ef88b6b16f37da6a20107c9e0,2023-07-27 10:31:51.000 UTC,0.03,2023-10-06 02:55:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8e9a398dead2d5b25c5d57b8678d3f41f9237bda,2023-07-27 11:41:50.000 UTC,0.03,2023-10-04 06:37:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb55c29647ef07d8271ded07859509e5841e50fbd,2023-07-27 11:42:01.000 UTC,0.03,2023-10-04 06:37:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb3d956a69305133ca27343d78add421c5d1c0f5f,2023-07-27 11:42:09.000 UTC,0.03,2023-10-04 06:37:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x133f99f1178e4bec26177c6b2a227309260d139d,2023-07-27 11:42:19.000 UTC,0.03,2023-10-04 06:37:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x274bf3ba34b47a5a36fde94fdd76eb2c08a6d7a0,2023-07-27 11:42:33.000 UTC,0.03,2023-10-04 06:43:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x161ce6f38ae820b276e29a144896df0d0ee41e27,2023-07-27 11:42:41.000 UTC,0.03,2023-10-04 06:43:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x838291ceb2cee3a0a9026d1a0dab80a28adccb30,2023-07-27 11:42:50.000 UTC,0.03,2023-10-04 06:43:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3d87519c3889ccd54f06ba6b3ae61e3848ffd60b,2023-07-27 11:43:02.000 UTC,0.03,2023-10-04 06:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0f80f4920c5d50364751b5ed9d4395f24d1b83e2,2023-07-27 11:43:10.000 UTC,0.03,2023-10-04 06:43:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x64b815c82ce7b31cd4964c96ba6f4d239818f833,2023-07-27 11:45:37.000 UTC,0.03,2023-10-04 06:47:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9f26078a44b6cc56c0a063331d2fe2a0602483db,2023-07-27 11:45:45.000 UTC,0.03,2023-10-04 06:47:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5429cae80cd3f60f1c9e87c14316a0d222833761,2023-07-27 11:47:38.000 UTC,0.03,2023-10-04 06:48:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7b3825ae0220cce2db0646d90b69cad97c577413,2023-07-27 11:47:51.000 UTC,0.03,2023-10-04 06:47:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4b9286c8ff07796f6434bb558d944b6d754b78c0,2023-07-27 11:48:02.000 UTC,0.03,2023-10-04 06:51:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7adfb24af1f709715edd452b641ee9c58f179f69,2023-07-27 11:48:14.000 UTC,0.03,2023-10-04 06:51:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x441d68d6f2c5eeb231227bd6921b3081e4860749,2023-07-27 11:48:27.000 UTC,0.03,2023-10-04 06:51:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf637db114b3c35ae4b78a3eaec144e4636039c76,2023-07-27 11:48:38.000 UTC,0.03,2023-10-04 06:51:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5ed5588909823cbb68e391044b251788ad4b48b1,2023-07-27 11:48:55.000 UTC,0.03,2023-10-04 06:51:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5971ad4b3db1efb7045c85b6e92e32988c37b098,2023-07-27 11:51:24.000 UTC,0.03,2023-10-04 06:56:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3b2d20822846cbff281e86c4ca13502f2ad38996,2023-07-27 11:52:49.000 UTC,0.03,2023-10-04 06:56:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
